,price,equity,port_ret,w_actual,w_target,mu_ann,sigma_ann,band
2020-02-29,2954.219970703125,1.9656575502885987,6.269841269834764e-05,0.0,0.0,-1.2529209220321285,0.1511413176587153,0.0008111653973274393
2020-03-01,2954.219970703125,1.9657082517730309,2.579365079369289e-05,0.0,0.0,-1.1479930719033158,0.1499674125595266,0.0008048651267531262
2020-03-02,3090.22998046875,1.9657589545652394,2.579365079369289e-05,0.0,0.0,-0.4229431893033571,0.17481178180099408,0.0009382032037216679
2020-03-03,3003.3701171875,1.965809658665258,2.579365079369289e-05,0.0,0.0,-0.7877715032935233,0.1821098972778968,0.0009773717039853148
2020-03-04,3130.1201171875,1.9658603640731205,2.579365079369289e-05,0.0,0.0,-0.14549240219667012,0.19920747815729156,0.0010691332831630818
2020-03-05,3023.93994140625,1.9659110707888605,2.579365079369289e-05,0.0,0.0,-0.6183531780423824,0.20897328180284597,0.0011215457016670377
2020-03-06,2972.3701171875,1.9659617788125119,2.579365079369289e-05,0.0,0.0,-0.8096401114008228,0.20985150476149494,0.0011262590658630755
2020-03-07,2972.3701171875,1.9660124881441083,2.579365079369289e-05,0.0,0.0,-0.7447489991445055,0.20820371238190896,0.0011174154737798162
2020-03-08,2972.3701171875,1.9660631987836836,2.579365079369289e-05,0.0,0.0,-0.6858663009888953,0.20656868357306044,0.0011086403829316193
2020-03-09,2746.56005859375,1.9661139107312713,2.579365079369289e-05,0.0,0.0,-1.7373239719088314,0.25676391593550923,0.0013416542028406575
2020-03-10,2882.22998046875,1.9661646239869053,2.579365079369289e-05,0.0,0.0,-0.9217856217357362,0.2737300833224598,0.0013416542028406575
2020-03-11,2741.3798828125,1.9662153385506194,2.579365079369289e-05,0.0,0.0,-1.550564103287011,0.28819277068096416,0.0013416542028406575
2020-03-12,2480.639892578125,1.966266054422447,2.579365079369289e-05,0.0,0.0,-2.824006102024223,0.34543552454152526,0.0013416542028406575
2020-03-13,2711.02001953125,1.9663167716024224,2.579365079369289e-05,0.0,0.0,-1.351609232715436,0.3888509392326476,0.0013416542028406575
2020-03-14,2711.02001953125,1.9663674900905788,2.579365079369289e-05,0.0,0.0,-1.2467296503262149,0.38580467127614804,0.0013416542028406575
2020-03-15,2711.02001953125,1.9664182098869503,2.579365079369289e-05,0.0,0.0,-1.1514665432875608,0.3827818311753964,0.0013416542028406575
2020-03-16,2386.1298828125,1.9664689309915704,2.579365079369289e-05,0.0,0.0,-2.850027073942531,0.454008401090656,0.0013416542028406575
2020-03-17,2529.18994140625,1.966519653404473,2.579365079369289e-05,0.0,0.0,-1.807216195413884,0.46715832529903734,0.0013416542028406575
2020-03-18,2398.10009765625,1.966570377125692,2.579365079369289e-05,0.0,0.0,-2.412382451054396,0.473954657353754,0.0013416542028406575
2020-03-19,2409.389892578125,1.9666211021552606,2.579365079369289e-05,0.0,0.0,-2.157828719572299,0.47052704087988634,0.0013416542028406575
2020-03-20,2304.919921875,1.9666718284932132,2.579365079369289e-05,0.0,0.0,-2.6116963485131888,0.4736506072385834,0.0013416542028406575
2020-03-21,2304.919921875,1.9667225561395831,2.579365079369289e-05,0.0,0.0,-2.4088122548040842,0.46999240499303807,0.0013416542028406575
2020-03-22,2304.919921875,1.9667732850944042,2.579365079369289e-05,0.0,0.0,-2.2245203483573692,0.46636107997028536,0.0013416542028406575
2020-03-23,2237.39990234375,1.9668240153577103,2.579365079369289e-05,0.0,0.0,-2.4728337659743924,0.4653982226115392,0.0013416542028406575
2020-03-24,2447.330078125,1.9668747469295351,2.579365079369289e-05,0.0,0.0,-1.0315539302076713,0.4983238137799703,0.0013416542028406575
2020-03-25,2475.56005859375,1.9669254798099123,2.579365079369289e-05,0.0,0.0,-0.80638980392716,0.4952526982466938,0.0013416542028406575
2020-03-26,2630.070068359375,1.9763712538172413,0.0048023039531939204,0.07718246824897053,0.07718246824897053,0.08595047908725048,0.5072930740555819,0.0013416542028406575
2020-03-27,2541.469970703125,1.9763459590741306,-1.2798578739592337e-05,0.0,0.0,-0.42251524540998064,0.5073218404845208,0.0013416542028406575
2020-03-28,2541.469970703125,1.9763969362516465,2.579365079369289e-05,0.0,0.0,-0.4084089178621193,0.5033372938098392,0.0013416542028406575
2020-03-29,2541.469970703125,1.97644791474405,2.579365079369289e-05,0.0,0.0,-0.39522462774510414,0.4993836337857476,0.0013416542028406575
2020-03-30,2626.64990234375,1.9811617631321319,0.002385010175536273,0.07151523653795858,0.07151523653795858,0.0781320053117197,0.5004080289523036,0.0013416542028406575
2020-03-31,2584.590087890625,1.9811420210734965,-9.964889794877863e-06,0.0,0.0,-0.17473600456004396,0.49725164262132293,0.0013416542028406575
2020-04-01,2470.5,1.9811459519108396,1.9841269840448206e-06,0.0,0.0,-0.8015126749764068,0.500639876506747,0.0013416542028406575
2020-04-02,2526.89990234375,1.9811498827559821,1.9841269840448206e-06,0.0,0.0,-0.4373814477201808,0.4992349438973767,0.0013416542028406575
2020-04-03,2488.64990234375,1.981153813608924,1.9841269840448206e-06,0.0,0.0,-0.6331728600288838,0.4959406566234352,0.0013416542028406575
2020-04-04,2488.64990234375,1.981157744469665,1.9841269840448206e-06,0.0,0.0,-0.599026436336391,0.4920479978023328,0.0013416542028406575
2020-04-05,2488.64990234375,1.9811616753382055,1.9841269840448206e-06,0.0,0.0,-0.5676514197476488,0.4881854539057561,0.0013416542028406575
2020-04-06,2663.679931640625,2.0371025539230847,0.02823640255171478,0.40441700194439184,0.40441700194439184,0.4116388157860881,0.5041381252103142,0.0013416542028406575
2020-04-07,2659.409912109375,2.0359402242470908,-0.0005705798531131512,0.33516892774865487,0.33516892774865487,0.3358739200637637,0.5001528788649081,0.0013416542028406575
2020-04-08,2749.97998046875,2.0878172608229186,0.02548062853614108,0.7544880974441436,0.7544880974441436,0.7580655333617458,0.5010186722029728,0.0013416542028406575
2020-04-09,2789.820068359375,2.114448755232735,0.012755663491027747,0.8850121595304212,0.8850121595304212,0.8783832222588462,0.4979821317885877,0.0013416542028406575
2020-04-10,2789.820068359375,2.114366741555694,-3.878726161499202e-05,0.8066704857398462,0.8066704857398462,0.7880769676363665,0.49404717930560055,0.0013416542028406575
2020-04-11,2789.820068359375,2.1142916612201508,-3.5509608653838676e-05,0.7345981243385241,0.7345981243385241,0.7064207290501623,0.49014329301637616,0.0013416542028406575
2020-04-12,2789.820068359375,2.114223017508549,-3.246652903243774e-05,0.6683490346089659,0.6683490346089659,0.6326478688401066,0.48627022829089145,0.0013416542028406575
2020-04-13,2761.6298828125,2.1042915307662002,-0.004697464108612381,0.45445259413832073,0.45445259413832073,0.4242178506535174,0.4827964757414364,0.0013416542028406575
2020-04-14,2846.06005859375,2.158827883731737,0.025916728822113155,0.854413879022587,0.854413879022587,0.7974260151541176,0.4828862723505321,0.0013416542028406575
2020-04-15,2783.360107421875,2.137484730536852,-0.009886454291108904,0.439487933085042,0.439487933085042,0.4073078822030529,0.4810510935694775,0.0013416542028406575
2020-04-16,2799.550048828125,2.143478428048002,0.0028040890423786102,0.48590211513686676,0.48590211513686676,0.4435048436319109,0.4774191628136258,0.0013416542028406575
2020-04-17,2874.56005859375,2.191458142612704,0.022384043588624225,0.8422127092298923,0.8422127092298923,0.7659197711734964,0.47666026158922725,0.0013416542028406575
2020-04-18,2874.56005859375,2.191383501613678,-3.4059970197453104e-05,0.7731927712089548,0.7731927712089548,0.6921271879274293,0.4728921887290841,0.0013416542028406575
2020-04-19,2874.56005859375,2.191315251812042,-3.11446178113961e-05,0.7097517935244454,0.7097517935244454,0.6253807642511259,0.46915390226043296,0.0013416542028406575
2020-04-20,2823.159912109375,2.1769009073038985,-0.0065779419443294795,0.35817547465750976,0.35817547465750976,0.31269382086658226,0.4668036393475297,0.0013416542028406575
2020-04-21,2736.56005859375,2.176515369520328,-0.00017710396567760522,0.0,0.0,-0.1564061695095835,0.46711944486106205,0.0013416542028406575
2020-04-22,2799.31005859375,2.185887166468348,0.004305872165784708,0.19191456584140015,0.19191456584140015,0.1670413280464912,0.46577593591140254,0.0013416542028406575
2020-04-23,2797.800048828125,2.1856670978197523,-0.00010067703949756535,0.16193614498479217,0.16193614498479217,0.1388133767535684,0.46209386036015276,0.0013416542028406575
2020-04-24,2836.739990234375,2.1967440965116274,0.005068017312849005,0.37161451210813834,0.37161451210813834,0.31410722937234387,0.45932142593161973,0.0013416542028406575
2020-04-25,2836.739990234375,2.1967106249582153,-1.523689239235626e-05,0.3385158335966886,0.3385158335966886,0.28167669352348335,0.4556907055408755,0.0013416542028406575
2020-04-26,2836.739990234375,2.196680230528615,-1.383633750162705e-05,0.3080975557322635,0.3080975557322635,0.25238105741131983,0.45208867904190725,0.0013416542028406575
2020-04-27,2878.47998046875,2.213620234995535,0.007711638786335184,0.5316939960056565,0.5316939960056565,0.4301873166551652,0.44948519691584177,0.0013416542028406575
2020-04-28,2863.389892578125,2.2088778082753233,-0.0021423849697603803,0.39597774431423416,0.39597774431423416,0.31563897356521203,0.4460521876864482,0.0013416542028406575
2020-04-29,2939.510009765625,2.2565360307442517,0.0215757622673296,0.8197401370142147,0.8197401370142147,0.6515835377930386,0.445605211746736,0.0013416542028406575
2020-04-30,2912.429931640625,2.2439952566709307,-0.0055575332733264204,0.5910047668693497,0.5910047668693497,0.4633660863488483,0.4424887090284371,0.0013416542028406575
2020-05-01,2830.7099609375,2.240908975055877,-0.0013753512204978113,0.03926329405427334,0.03926329405427334,0.031272196307091604,0.44264532847613336,0.0013416542028406575
2020-05-02,2830.7099609375,2.2409066257940844,-1.0483521726278866e-06,0.0333306114505969,0.0333306114505969,0.0262111885913147,0.43914651525410114,0.0013416542028406575
2020-05-03,2830.7099609375,2.2409048547995747,-7.903026789657375e-07,0.02789244692653705,0.02789244692653705,0.021677397424757355,0.43567535132195534,0.0013416542028406575
2020-05-04,2842.739990234375,2.2417990527064577,0.00039903430302623555,0.10222416397955157,0.10222416397955157,0.07692475409362391,0.43232489593864665,0.0013416542028406575
2020-05-05,2868.43994140625,2.246946650163649,0.0022961903971618902,0.26272365498749584,0.26272365498749584,0.19417604234630687,0.4292975071807446,0.0013416542028406575
2020-05-06,2848.419921875,2.2451040883163116,-0.0008200291925948289,0.10656802709651102,0.10656802709651102,0.07790373280872472,0.42612547077246643,0.0013416542028406575
2020-05-07,2881.18994140625,2.253117212789132,0.0035691549957623803,0.31940297186330596,0.31940297186330596,0.22951896196176774,0.42338576185611543,0.0013416542028406575
2020-05-08,2929.800048828125,2.2764355029077636,0.010349346224098888,0.6224513917662254,0.6224513917662254,0.44252812254118484,0.42134925807623747,0.0013416542028406575
2020-05-09,2929.800048828125,2.276385876146462,-2.1800205293853736e-05,0.5771731347789638,0.5771731347789638,0.40392008705361365,0.41801869937290254,0.0013416542028406575
2020-05-10,2929.800048828125,2.276340619917345,-1.9880737089139622e-05,0.5355687176596536,0.5355687176596536,0.3689457527658324,0.4147144621341244,0.0013416542028406575
2020-05-11,2930.18994140625,2.2764539882173693,4.980287178146803e-05,0.5000907230948322,0.5000907230948322,0.339120763618685,0.4114361027654715,0.0013416542028406575
2020-05-12,2870.1201171875,2.274530850636946,-0.000844795278260424,0.029840437188522622,0.029840437188522622,0.020593843992969443,0.4102975527275227,0.0013416542028406575
2020-05-13,2820.0,2.274501427030158,-1.2936121213780183e-05,0.0,0.0,-0.2276049616522356,0.40853865255677074,0.0013416542028406575
2020-05-14,2852.5,2.2745059399298144,1.9841269840448206e-06,0.0,0.0,-0.048328411229613795,0.40598655724479615,0.0013416542028406575
2020-05-15,2863.699951171875,2.2746279327540866,5.3634867304808154e-05,0.015083377113534928,0.015083377113534928,0.0102918417973548,0.40285884541274575,0.0013416542028406575
2020-05-16,2863.699951171875,2.274630668201459,1.202591128457442e-06,0.013574174126335539,0.013574174126335539,0.0091733251386446,0.39967419597735854,0.0013416542028406575
2020-05-17,2863.699951171875,2.274633571742938,1.276489198565045e-06,0.012207343071570887,0.012207343071570887,0.008177145505263427,0.39651472072719723,0.0013416542028406575
2020-05-18,2953.909912109375,2.3236093499223918,0.02153128257134007,0.6945551633174777,0.6945551633174777,0.4410160874969819,0.3981965737869808,0.0013416542028406575
2020-05-19,2922.93994140625,2.3133239019506373,-0.004426496206041741,0.4087380654996957,0.4087380654996957,0.2564249701990294,0.39564327892594786,0.0013416542028406575
2020-05-20,2971.610107421875,2.341825354864141,0.012320563017340858,0.7502790415251342,0.7502790415251342,0.46601645740601116,0.3938457074900098,0.0013416542028406575
2020-05-21,2948.510009765625,2.3321058095673246,-0.004150414238460631,0.5192334827968003,0.5192334827968003,0.3181490910181327,0.3910771735139782,0.0013416542028406575
2020-05-22,2955.449951171875,2.3350433838341775,0.00125962306461469,0.5389750323431942,0.5389750323431942,0.32506802141762187,0.3880060922846922,0.0013416542028406575
2020-05-23,2955.449951171875,2.335003947891343,-1.6888740957621273e-05,0.5032262613042707,0.5032262613042707,0.2987691091607705,0.3849395146140293,0.0013416542028406575
2020-05-24,2955.449951171875,2.334968064431582,-1.536762273735004e-05,0.4703894210532258,0.4703894210532258,0.2749166131573342,0.3818971622840408,0.0013416542028406575
2020-05-25,2955.449951171875,2.334935447292418,-1.3968987268242472e-05,0.44023017116895297,0.44023017116895297,0.25327871780909433,0.3788788441814525,0.0013416542028406575
2020-05-26,2991.77001953125,2.3550465249574075,0.008613119342682607,0.7119764752922474,0.7119764752922474,0.40445332103757453,0.37661947508296356,0.0013416542028406575
2020-05-27,3036.1298828125,2.3896213165966733,0.014681150148356803,1.0,1.0,0.5781209991821112,0.37469948520036545,0.0013416542028406575
2020-05-28,3029.72998046875,2.3849409016125227,-0.0019586429664163463,0.9073339366434133,0.9073339366434133,0.5021513275499436,0.3717811871236331,0.0013416542028406575
2020-05-29,3044.31005859375,2.3960177043905864,0.004644476838220335,0.9718410195745553,0.9718410195745553,0.5296094658487709,0.3689310067737693,0.0013416542028406575
2020-05-30,3044.31005859375,2.395943635541345,-3.0913314666203284e-05,0.9096558930286985,0.9096558930286985,0.48796293156861115,0.3660178230439245,0.0013416542028406575
2020-05-31,3044.31005859375,2.395875895888572,-2.827264037763566e-05,0.8525254123726678,0.8525254123726678,0.4501616206806506,0.36312759082368157,0.0013416542028406575
2020-06-01,3055.72998046875,2.404026765263555,0.00340204156190671,0.9152268439301652,0.9152268439301652,0.4760595184931985,0.3603056242338073,0.0013416542028406575
2020-06-02,3080.820068359375,2.423663091892541,0.008168098172914195,1.0,1.0,0.5548027112495785,0.35775633215741903,0.0013416542028406575
2020-06-03,3122.8701171875,2.4567436188612186,0.013648979133831007,1.0,1.0,0.7024316715188601,0.35581231068768393,0.0013416542028406575
2020-06-04,3112.35009765625,2.4484675811510845,-0.0033687022311145176,1.0,1.0,0.6012214163881294,0.3531122671613732,0.0013416542028406575
2020-06-05,3193.929931640625,2.512645958428386,0.026211650818398713,1.0,1.0,0.9179542348055655,0.35376638289152196,0.0013416542028406575
2020-06-06,3193.929931640625,2.512645958428386,0.0,1.0,1.0,0.8465611446434604,0.3509814360128262,0.0013416542028406575
2020-06-07,3193.929931640625,2.512645958428386,0.0,1.0,1.0,0.7813179405056399,0.34821822993205537,0.0013416542028406575
2020-06-08,3232.389892578125,2.542902184294081,0.012041579421169235,1.0,1.0,0.8894459421915216,0.34610183341189604,0.0013416542028406575
2020-06-09,3207.179931640625,2.5230696557735794,-0.007799170822611612,1.0,1.0,0.7120557184306799,0.34387133569605455,0.0013416542028406575
2020-06-10,3190.139892578125,2.5096643569103514,-0.00531309107243727,1.0,1.0,0.5850634356512908,0.34141522505709326,0.0013416542028406575
2020-06-11,3002.10009765625,2.508417487936737,-0.0004968269841268969,0.0,0.0,-0.30599286953646265,0.3604080628354065,0.0013416542028406575
2020-06-12,3041.31005859375,2.508425451166857,3.1746031745605308e-06,0.0,0.0,-0.0909438025140829,0.3584380655213032,0.0013416542028406575
2020-06-13,3041.31005859375,2.5084334144222575,3.1746031745605308e-06,0.0,0.0,-0.07585853112320161,0.35560608204673116,0.0013416542028406575
2020-06-14,3041.31005859375,2.508441377702938,3.1746031745605308e-06,0.0,0.0,-0.062307961630392164,0.3527964493513594,0.0013416542028406575
2020-06-15,3066.590087890625,2.5110351064416974,0.0010340001412090238,0.13201338817302932,0.13201338817302932,0.06561462817011479,0.35034629777702414,0.0013416542028406575
2020-06-16,3124.739990234375,2.5423935515581393,0.012488254360122797,0.6729711519793866,0.6729711519793866,0.32949601037784687,0.3494370873805183,0.0013416542028406575
2020-06-17,3113.489990234375,2.5373285214508337,-0.0019922289781617586,0.5345786676509778,0.5345786676509778,0.2579625505195776,0.34679118874883186,0.0013416542028406575
2020-06-18,3115.340087890625,2.5381227412004606,0.0003130141575726775,0.5289695898723439,0.5289695898723439,0.25125750816656844,0.34405009280130616,0.0013416542028406575
2020-06-19,3097.739990234375,2.533065987832235,-0.001992320263374703,0.3359798364820933,0.3359798364820933,0.15759961162189137,0.34157485170776913,0.0013416542028406575
2020-06-20,3097.739990234375,2.5330601309255205,-2.3121808679915645e-06,0.3270830048944936,0.3270830048944936,0.1510464784742827,0.3388778364444924,0.0013416542028406575
2020-06-21,3097.739990234375,2.533055245948825,-1.928488248648108e-06,0.31890161187684263,0.31890161187684263,0.14498413000906332,0.33620206591850493,0.0013416542028406575
2020-06-22,3117.860107421875,2.5412712351194027,0.0032435096643541605,0.5142275122719595,0.5142275122719595,0.22990293429700323,0.3337395498372796,0.0013416542028406575
2020-06-23,3131.2900390625,2.54802319946753,0.0026569239264262468,0.6300311338969548,0.6300311338969548,0.2771968843531387,0.33117349419145753,0.0013416542028406575
2020-06-24,3050.330078125,2.547228618909141,-0.00031184196382327833,0.0,0.0,-0.1059074685185528,0.3329147688939787,0.0013416542028406575
2020-06-25,3083.760009765625,2.5509535298965966,0.0014623387001089228,0.13955938812529495,0.13955938812529495,0.06193680530716454,0.33093434887172546,0.0013416542028406575
2020-06-26,3009.050048828125,2.550783622839792,-6.660531241087231e-05,0.0,0.0,-0.27996316155075973,0.33208352905161304,0.0013416542028406575
2020-06-27,3009.050048828125,2.550791720565579,3.1746031745605308e-06,0.0,0.0,-0.2503145883126323,0.32945858487115104,0.0013416542028406575
2020-06-28,3009.050048828125,2.550799818317073,3.1746031745605308e-06,0.0,0.0,-0.2235388615220614,0.32685438536927386,0.0013416542028406575
2020-06-29,3053.239990234375,2.55112483861815,0.00012741897609669373,0.008760438334694162,0.008760438334694162,0.004513200357381645,0.3255226989534806,0.0013416542028406575
2020-06-30,3100.2900390625,2.571232832023374,0.007882010751036228,0.5283913444612925,0.5283913444612925,0.2230752551769309,0.3242931055185355,0.0013416542028406575
2020-07-01,3115.860107421875,2.5795711605865375,0.003242930184818027,0.6584791049991593,0.6584791049991593,0.27373217553756124,0.32184502341820787,0.0013416542028406575
2020-07-02,3130.010009765625,2.588539435768209,0.003476653530128715,0.7786787400125363,0.7786787400125363,0.31863141397984623,0.31938971240977515,0.0013416542028406575
2020-07-03,3130.010009765625,2.588486587843883,-2.041611713377023e-05,0.7359605499562057,0.7359605499562057,0.296478845713031,0.3168687503492697,0.0013416542028406575
2020-07-04,3130.010009765625,2.5884385571014357,-1.8555530738595394e-05,0.6966829808904642,0.6966829808904642,0.2763043666902713,0.3143676254075264,0.0013416542028406575
2020-07-05,3130.010009765625,2.5883952226146514,-1.674155512221276e-05,0.6607768919463384,0.6607768919463384,0.25800297892029633,0.31188618292743847,0.0013416542028406575
2020-07-06,3179.719970703125,2.629057411817851,0.015709420589226974,1.0,1.0,0.4616673328296364,0.3108491913662057,0.0013416542028406575
2020-07-07,3145.320068359375,2.6082564438450655,-0.00791194892864766,0.7185177198503981,0.7185177198503981,0.2758341324128603,0.30928979642982113,0.0013416542028406575
2020-07-08,3169.93994140625,2.6277302053932052,0.0074661989598812095,0.9700204423186297,0.9700204423186297,0.36697108007858614,0.30715831131567456,0.0013416542028406575
2020-07-09,3152.050048828125,2.6169638032382068,-0.004097225100545443,0.7025823984531505,0.7025823984531505,0.26234673779338047,0.3050092323862245,0.0013416542028406575
2020-07-10,3185.0400390625,2.643960234493883,0.010315936056230823,1.0,1.0,0.39139218828480216,0.3031971172730749,0.0013416542028406575
2020-07-11,3185.0400390625,2.643960234493883,0.0,1.0,1.0,0.3640568422810994,0.3008063251231521,0.0013416542028406575
2020-07-12,3185.0400390625,2.6438939822196605,-2.505796923790715e-05,0.9495235243691544,0.9495235243691544,0.33916975147295203,0.2984342900953864,0.0013416542028406575
2020-07-13,3155.219970703125,2.630405295083506,-0.005101826028905299,0.5224025557084799,0.5224025557084799,0.18495563060900047,0.2967849758067338,0.0013416542028406575
2020-07-14,3197.52001953125,2.6650329253116998,0.013164370636310707,1.0,1.0,0.36157270600880465,0.29548964770628466,0.0013416542028406575
2020-07-15,3226.56005859375,2.689236889565611,0.009082050740923053,1.0,1.0,0.4635461562146474,0.2935911705884954,0.0013416542028406575
2020-07-16,3215.570068359375,2.6800770764465187,-0.0034061012455366413,1.0,1.0,0.3829343419749389,0.291407459219131,0.0013416542028406575
2020-07-17,3224.72998046875,2.687711576688999,0.002848612194617406,1.0,1.0,0.39678035096281106,0.28912639473197255,0.0013416542028406575
2020-07-18,3224.72998046875,2.687711576688999,0.0,1.0,1.0,0.36981564784398563,0.28684836868408503,0.0013416542028406575
2020-07-19,3224.72998046875,2.687711576688999,0.0,1.0,1.0,0.3452536247146816,0.2845881721584034,0.0013416542028406575
2020-07-20,3251.840087890625,2.7103070032842096,0.0084069387471426,1.0,1.0,0.4399422778417622,0.2827151364710732,0.0013416542028406575
2020-07-21,3257.300048828125,2.7148577099507736,0.0016790373419135474,1.0,1.0,0.4331622218429046,0.2804822671404474,0.0013416542028406575
2020-07-22,3276.02001953125,2.7304602200148116,0.005747082068739751,1.0,1.0,0.48379535799879314,0.2784138129267186,0.0013416542028406575
2020-07-23,3235.659912109375,2.7001917394240045,-0.011085486750157747,0.8956481122767451,0.8956481122767451,0.2768422829475172,0.2775303116709867,0.0013416542028406575
2020-07-24,3215.6298828125,2.690242116342981,-0.00368478391210314,0.5692171382308552,0.5692171382308552,0.17397579272561522,0.2757078840973374,0.0013416542028406575
2020-07-25,3215.6298828125,2.6902255393989045,-6.161878135735321e-06,0.553705589464858,0.553705589464858,0.1666149043776758,0.27353401224184815,0.0013416542028406575
2020-07-26,3215.6298828125,2.690210853435522,-5.459008238450913e-06,0.5394982984862162,0.5394982984862162,0.1598266609702377,0.27137719186094894,0.0013416542028406575
2020-07-27,3239.409912109375,2.7072556095768956,0.006335843943089836,0.8798623651228077,0.8798623651228077,0.25659703009526735,0.26954139724778775,0.0013416542028406575
2020-07-28,3218.43994140625,2.697591245459007,-0.0035698011239504446,0.5243539441680009,0.5243539441680009,0.15134209888831818,0.2678196429442497,0.0013416542028406575
2020-07-29,3258.43994140625,2.730468416331343,0.012187602894871308,1.0,1.0,0.31851040919088797,0.2666816678531408,0.0013416542028406575
2020-07-30,3246.219970703125,2.721335800314136,-0.003344706704015765,0.875426314375719,0.875426314375719,0.24633178510890297,0.26474368463698783,0.0013416542028406575
2020-07-31,3271.1201171875,2.7420390165582704,0.007607740375790595,1.0,1.0,0.33971567164738575,0.26298609441062054,0.0013416542028406575
2020-08-01,3271.1201171875,2.7420390165582704,0.0,1.0,1.0,0.31732801626913876,0.26091553822987046,0.0013416542028406575
2020-08-02,3271.1201171875,2.7420390165582704,0.0,1.0,1.0,0.29818107329752164,0.25886115201304344,0.0013416542028406575
2020-08-03,3294.610107421875,2.7617296630077224,0.00718102343932614,1.0,1.0,0.380764708383932,0.2571028721672512,0.0013416542028406575
2020-08-04,3306.510009765625,2.7717048382843337,0.0036119303819721615,1.0,1.0,0.4044378678737792,0.2551180857651229,0.0013416542028406575
2020-08-05,3327.77001953125,2.7895261882138116,0.006429743053199433,1.0,1.0,0.4673701827154569,0.2533156181736318,0.0013416542028406575
2020-08-06,3349.159912109375,2.8074564133073605,0.00642769555966427,1.0,1.0,0.5251062990445408,0.2515220171214128,0.0013416542028406575
2020-08-07,3351.280029296875,2.809233616173515,0.0006330295486443038,1.0,1.0,0.4974073001448063,0.24953742728831746,0.0013392507719924792
2020-08-08,3351.280029296875,2.809233616173515,0.0,1.0,1.0,0.4633861320494894,0.2475784585287068,0.00132873711697837
2020-08-09,3351.280029296875,2.809233616173515,0.0,1.0,1.0,0.4323967104805394,0.24563465308688334,0.0013183048424820982
2020-08-10,3360.469970703125,2.8169371479892433,0.002742218294476073,1.0,1.0,0.4424491888221038,0.24371023971653244,0.0013079766439433782
2020-08-11,3333.68994140625,2.79448860358674,-0.007969132154236114,1.0,1.0,0.3015906419173505,0.24248612127304092,0.0013014068816905918
2020-08-12,3380.35009765625,2.833601801626747,0.013996549490237653,1.0,1.0,0.47894329857721774,0.24189617524269316,0.0012982406805913704
2020-08-13,3373.429931640625,2.827800924698932,-0.002047174350497949,1.0,1.0,0.4183844064298919,0.24007861668422212,0.0012884859647195848
2020-08-14,3372.85009765625,2.8273148748593284,-0.00017188262276812694,1.0,1.0,0.3893106148541081,0.23819852010068532,0.0012783956114275602
2020-08-15,3372.85009765625,2.8273148748593284,0.0,1.0,1.0,0.36517837543556336,0.236328977360274,0.0012683618999095043
2020-08-16,3372.85009765625,2.8273148748593284,0.0,1.0,1.0,0.3431443173500195,0.23447389595507334,0.0012584058014154962
2020-08-17,3381.989990234375,2.8349764528994275,0.0027098425110787527,1.0,1.0,0.3608560492657445,0.23263870178543145,0.0012485564363917507
2020-08-18,3389.780029296875,2.8415065069129293,0.002303389154016955,1.0,1.0,0.37144508319146563,0.23080895044813463,0.0012387362826871212
2020-08-19,3374.85009765625,2.828991388663973,-0.0044043954214108005,1.0,1.0,0.2872901132271152,0.22926213797776637,0.0012304346430590317
2020-08-20,3385.510009765625,2.837927133567807,0.0031586327691348615,1.0,1.0,0.31608539361742083,0.22748339045231544,0.0012208882234195943
2020-08-21,3397.159912109375,2.847692744618838,0.0034411070444764214,1.0,1.0,0.34638982834905363,0.2257281278487865,0.0012114678457937976
2020-08-22,3397.159912109375,2.847692744618838,0.0,1.0,1.0,0.3261242835713034,0.22395738876926333,0.0012019644069508997
2020-08-23,3397.159912109375,2.847692744618838,0.0,1.0,1.0,0.30759751185991374,0.2222003246669104,0.001192534360800758
2020-08-24,3431.280029296875,2.876294168359311,0.010043718303008653,1.0,1.0,0.43040175156822297,0.22113177694792402,0.0011867995362771812
2020-08-25,3443.6201171875,2.8866383322088933,0.0035963511532906,1.0,1.0,0.45335370952990933,0.21942877846858216,0.0011776596567290706
2020-08-26,3478.72998046875,2.9160694174439987,0.010195626139483993,1.0,1.0,0.5661390399403036,0.21838712478207933,0.0011720691706887305
2020-08-27,3484.550048828125,2.920948129918233,0.0016730440109038458,1.0,1.0,0.5510997287027043,0.21666092335021875,0.0011628047624380087
2020-08-28,3508.010009765625,2.9406136041023077,0.00673256535528588,1.0,1.0,0.6079927664649803,0.2151943938211329,0.0011549339960150275
2020-08-29,3508.010009765625,2.9406136041023077,0.0,1.0,1.0,0.5664753009496886,0.21351698080771497,0.0011459314319604795
2020-08-30,3508.010009765625,2.9406136041023077,0.0,1.0,1.0,0.5286906209347816,0.21185226669452326,0.0011369970220586622
2020-08-31,3500.31005859375,2.9341590668849373,-0.0021949627140287475,1.0,1.0,0.4635697140735419,0.21030935668328424,0.0011287163266691111
2020-09-01,3526.64990234375,2.95623862271447,0.007525003016613407,1.0,1.0,0.5349342662352728,0.2089863090022272,0.0011216156177794934
2020-09-02,3580.840087890625,3.0016639197872728,0.015365910154807594,1.0,1.0,0.713160363411287,0.20909809260295184,0.001122215552928274
2020-09-03,3455.06005859375,2.9132867815018826,-0.029442715989221546,0.8359568218475758,0.8359568218475758,0.16337280541592145,0.22042884293764914,0.0011830269362061196
